text,label_name
contract allotted lowest price,neutral
contract includes design construction delivery equipment installation commissioning,neutral
contract includes software licences application maintenance training,neutral
contract convergent charging rating solution voice data includes internet gprs,neutral
contract,neutral
contract effect,neutral
contracts raute corporation wood products co ltd announced november taken effect,neutral
cvs proposed members available viewing 12 march onwards internet wwwsampocom ir,neutral
deal includes maintenance agreement,neutral
deal includes option cramo buy minority stake 2011,neutral
deal includes entire personnel oy transfer called old employees,neutral
decision french court relates claims raised aspocomp sas employees,neutral
divested stake represented 2.7 shares okmetic capital,neutral
dividends payable annually shall deducted subscription price,neutral
duration contract 37 months,neutral
duration lay offs employee vary weeks,neutral
ecb mainly target inflation,neutral
efore plant central largest region,neutral
employee negotiations address measures needed adjust operations present production situation,neutral
energy shot packed 100 bag cap,neutral
engine electrical output kw making largest gas powered generating set world,neutral
estonian parliament set vote amendments duty law wednesday add 0.42 kroons price liter diesel 0.45 kroons price liter gasoline start,neutral
exercise price option based safran software solutions license maintenance result,neutral
facility refinance citycon existing credit facility,neutral
fair value capman plc investments 30 september amounted meur 59.8,neutral
financial details acquisition disclosed,neutral
financial details transaction disclosed,neutral
financial statements interim reports released 9.00 time given dates,neutral
financial statements release available publishing internet pages wwwcargoteccom,neutral
reached arrangements working hours annual holidays,neutral
paints acquired remaining 49 pct ukraine undisclosed sum,neutral
real estate investment monday 22 september agreed sell 65 ownership service lippupiste oy ag managing director lippupiste oy,neutral
firm headquartered vantaa southern 16 employees,neutral
firm include copying printing cad modelling digital printing scanning project bank,neutral
shop shops opened spring madison avenue york chicago los angeles san francisco,neutral
fixed acquisition price amounts nok 70 approximately 8.7 additional price nok 15 1.8 maximum,neutral
fixed term contract mr jarmo ukonaho current general manager incap indian operations finish end,neutral
flagship open fall district toy building 200 fifth avenue,neutral
midnighttrader extended hours trading analysis news service available real time,neutral
function pc measures slightly thin,neutral
government instead proposed exchange state stake teliasonera stake lattelecom,neutral
reiterated forecast handset manufacturers sell units globally,neutral
sectors building construction infrastructure construction technical building building products,neutral
intends process buyout minority shareholders ragutis aim sole owner,neutral
gypsii mobile social networking application available china chinese english support,neutral
handset maker disclose financial details,neutral
hosting mobile terminal guides information flow participating terminals network servers hosting mobile terminal,neutral
huge bridge delivered site plant,neutral
idea saving electricity data transfer,neutral
identity buyer known,neutral
act debt write,neutral
intent article focus attention fact development model china followed different model india followed,neutral
investment eur5,neutral
latest result included charges cents stock compensation cent research development cent strategic investments,neutral
lay offs start gradually weeks,neutral
machinery ordered placed mill annual production capacity 40 000 m3 overlaid birch plywood,neutral
